#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
    3.71234e+33    8.10148e+10     0.00114708         766864    3.71205e+33    7.51822e+34    1.96778e+11    1.96778e+11    6.67822e-11        4.82081        0.86722    1.47541e-05      0.0383432       0.999921              1        7.56564    7.76605e+20        7.56564           0.34    1.18755e+11    1.25055e+08    1.17757e+11    8.72169e+08   -3.31653e-13    -5.7963e-05    9.46087e+19    1.96778e+11
    3.71234e+33    8.10404e+10     0.00113861         765380    3.71205e+33    7.51822e+34     1.9251e+11     1.9251e+11    6.33527e-11         4.8208       0.867494    1.46452e-05       0.038269       0.999922              1         7.5777    7.60366e+20         7.5777           0.34    1.17651e+11     1.2352e+08    1.16662e+11     8.6544e+08   -3.29633e-13   -5.79261e-05    9.39698e+19     1.9251e+11
    3.71234e+33     8.1066e+10      0.0011302         763897    3.71205e+33    7.51822e+34    1.88328e+11    1.88328e+11    6.00947e-11        4.82079       0.867768    1.45369e-05      0.0381949       0.999922              1        7.58979    7.44444e+20        7.58979           0.34    1.16556e+11    1.22003e+08    1.15576e+11    8.58752e+08   -3.27624e-13   -5.78892e-05    9.33343e+19    1.88328e+11
    3.71234e+33    8.10916e+10     0.00112183         762415    3.71206e+33    7.51822e+34    1.84231e+11    1.84231e+11        5.7e-11        4.82078       0.868042    1.44293e-05      0.0381208       0.999923              1        7.60192    7.28834e+20        7.60192           0.34     1.1547e+11    1.20501e+08    1.14498e+11    8.52108e+08   -3.25624e-13   -5.78523e-05    9.27021e+19    1.84231e+11
    3.71234e+33    8.11172e+10     0.00111352         760934    3.71206e+33    7.51822e+34    1.80218e+11    1.80218e+11    5.40607e-11        4.82076       0.868316    1.43224e-05      0.0380467       0.999924              1        7.61409     7.1353e+20        7.61409           0.34    1.14393e+11    1.19017e+08    1.13428e+11    8.45505e+08   -3.23633e-13   -5.78154e-05    9.20732e+19    1.80218e+11
    3.71234e+33    8.11428e+10     0.00110525         759454    3.71206e+33    7.51822e+34    1.76286e+11    1.76286e+11     5.1269e-11        4.82075        0.86859    1.42161e-05      0.0379727       0.999924              1        7.62629    6.98526e+20        7.62629           0.34    1.13324e+11    1.17548e+08    1.12367e+11    8.38944e+08   -3.21653e-13   -5.77786e-05    9.14476e+19    1.76286e+11
    3.71234e+33    8.11685e+10     0.00109704         757974    3.71206e+33    7.51822e+34    1.72435e+11    1.72435e+11    4.86178e-11        4.82074       0.868864    1.41104e-05      0.0378987       0.999925              1        7.63853    6.83818e+20        7.63853           0.34    1.12264e+11    1.16096e+08    1.11315e+11    8.32426e+08   -3.19682e-13   -5.77418e-05    9.08252e+19    1.72435e+11
    3.71234e+33    8.11941e+10     0.00108887         756495    3.71207e+33    7.51822e+34    1.68663e+11    1.68663e+11    4.61002e-11        4.82073       0.869139    1.40054e-05      0.0378248       0.999926              1        7.65081    6.69399e+20        7.65081           0.34    1.11212e+11    1.14659e+08    1.10271e+11    8.25948e+08   -3.17721e-13    -5.7705e-05    9.02062e+19    1.68663e+11
    3.71234e+33    8.12197e+10     0.00108076         755017    3.71207e+33    7.51822e+34    1.64967e+11    1.64967e+11    4.37096e-11        4.82072       0.869413     1.3901e-05      0.0377509       0.999926              1        7.66312    6.55264e+20        7.66312           0.34    1.10168e+11    1.13238e+08    1.09235e+11    8.19512e+08   -3.15769e-13   -5.76683e-05    8.95904e+19    1.64967e+11
    3.71234e+33    8.12453e+10     0.00107269         753540    3.71207e+33    7.51822e+34    1.61348e+11    1.61348e+11    4.14399e-11         4.8207       0.869687    1.37973e-05       0.037677       0.999927              1        7.67548    6.41409e+20        7.67548           0.34    1.09133e+11    1.11833e+08    1.08208e+11    8.13118e+08   -3.13827e-13   -5.76316e-05    8.89778e+19    1.61348e+11
    3.71234e+33     8.1271e+10     0.00106467         752064    3.71207e+33    7.51822e+34    1.57802e+11    1.57802e+11     3.9285e-11        4.82069       0.869961    1.36942e-05      0.0376032       0.999927              1        7.68786    6.27827e+20        7.68786           0.34    1.08106e+11    1.10444e+08    1.07189e+11    8.06764e+08   -3.11895e-13   -5.75949e-05    8.83685e+19    1.57802e+11
    3.71234e+33    8.12966e+10     0.00105671         750588    3.71208e+33    7.51822e+34     1.5433e+11     1.5433e+11    3.72392e-11        4.82068       0.870236    1.35917e-05      0.0375294       0.999928              1        7.70029    6.14515e+20        7.70029           0.34    1.07087e+11    1.09069e+08    1.06178e+11    8.00451e+08   -3.09972e-13   -5.75583e-05    8.77624e+19     1.5433e+11
    3.71234e+33    8.13222e+10     0.00104879         749113    3.71208e+33    7.51822e+34    1.50929e+11    1.50929e+11    3.52973e-11        4.82067        0.87051    1.34898e-05      0.0374557       0.999929              1        7.71275    6.01466e+20        7.71275           0.34    1.06077e+11     1.0771e+08    1.05175e+11    7.94178e+08   -3.08058e-13   -5.75217e-05    8.71596e+19    1.50929e+11
    3.71234e+33    8.13478e+10     0.00104091         747639    3.71208e+33    7.51822e+34    1.47598e+11    1.47598e+11    3.34541e-11        4.82065       0.870785    1.33886e-05       0.037382       0.999929              1        7.72526    5.88676e+20        7.72526           0.34    1.05074e+11    1.06366e+08     1.0418e+11    7.87946e+08   -3.06154e-13   -5.74851e-05    8.65599e+19    1.47598e+11
    3.71234e+33    8.13735e+10     0.00103309         746166    3.71208e+33    7.51822e+34    1.44336e+11    1.44336e+11    3.17047e-11        4.82064       0.871059    1.32879e-05      0.0373083        0.99993              1         7.7378    5.76141e+20         7.7378           0.34     1.0408e+11    1.05037e+08    1.03193e+11    7.81754e+08    -3.0426e-13   -5.74485e-05    8.59634e+19    1.44336e+11
    3.71234e+33    8.13991e+10     0.00102531         744694    3.71208e+33    7.51822e+34    1.41141e+11    1.41141e+11    3.00444e-11        4.82063       0.871333    1.31879e-05      0.0372347        0.99993              1        7.75037    5.63855e+20        7.75037           0.34    1.03094e+11    1.03723e+08    1.02214e+11    7.75601e+08   -3.02374e-13    -5.7412e-05    8.53701e+19    1.41141e+11
    3.71234e+33    8.14248e+10     0.00101758         743222    3.71209e+33    7.51822e+34    1.38012e+11    1.38012e+11    2.84688e-11        4.82061       0.871608    1.30885e-05      0.0371611       0.999931              1        7.76299    5.51814e+20        7.76299           0.34    1.02115e+11    1.02423e+08    1.01243e+11    7.69489e+08   -3.00498e-13   -5.73755e-05      8.478e+19    1.38012e+11
    3.71234e+33    8.14504e+10      0.0010099         741751    3.71209e+33    7.51822e+34    1.34949e+11    1.34949e+11    2.69737e-11         4.8206       0.871882    1.29897e-05      0.0370876       0.999932              1        7.77565    5.40014e+20        7.77565           0.34    1.01145e+11    1.01137e+08     1.0028e+11    7.63416e+08   -2.98631e-13   -5.73391e-05     8.4193e+19    1.34949e+11
    3.71234e+33     8.1476e+10     0.00100227         740281    3.71209e+33    7.51822e+34    1.31949e+11    1.31949e+11    2.55552e-11        4.82059       0.872157    1.28915e-05      0.0370141       0.999932              1        7.78834    5.28449e+20        7.78834           0.34    1.00182e+11    9.98664e+07     9.9325e+10    7.57382e+08   -2.96774e-13   -5.73026e-05    8.36091e+19    1.31949e+11
    3.71234e+33    8.15017e+10    0.000994681         738812    3.71209e+33    7.51822e+34    1.29011e+11    1.29011e+11    2.42093e-11        4.82057       0.872431    1.27939e-05      0.0369406       0.999933              1        7.80107    5.17117e+20        7.80107           0.34    9.92274e+10    9.86096e+07    9.83774e+10    7.51388e+08   -2.94925e-13   -5.72663e-05    8.30284e+19    1.29011e+11
    3.71234e+33    8.15273e+10     0.00098714         737344    3.71209e+33    7.51822e+34    1.26134e+11    1.26134e+11    2.29326e-11        4.82056       0.872706    1.26969e-05      0.0368672       0.999933              1        7.81385    5.06011e+20        7.81385           0.34    9.82803e+10    9.73667e+07    9.74375e+10    7.45432e+08   -2.93086e-13   -5.72299e-05    8.24508e+19    1.26134e+11
    3.71234e+33     8.1553e+10    0.000979645         735876     3.7121e+33    7.51822e+34    1.23318e+11    1.23318e+11    2.17214e-11        4.82055       0.872981    1.26005e-05      0.0367938       0.999934              1        7.82666    4.95128e+20        7.82666           0.34     9.7341e+10    9.61378e+07    9.65053e+10    7.39515e+08   -2.91256e-13   -5.71935e-05    8.18764e+19    1.23318e+11
    3.71234e+33    8.15786e+10    0.000972197         734410     3.7121e+33    7.51822e+34     1.2056e+11     1.2056e+11    2.05725e-11        4.82053       0.873255    1.25047e-05      0.0367205       0.999934              1        7.83951    4.84464e+20        7.83951           0.34    9.64092e+10    9.49226e+07    9.55807e+10    7.33637e+08   -2.89435e-13   -5.71572e-05     8.1305e+19     1.2056e+11
    3.71234e+33    8.16043e+10    0.000964794         732944     3.7121e+33    7.51822e+34     1.1786e+11     1.1786e+11    1.94829e-11        4.82052        0.87353    1.24095e-05      0.0366472       0.999935              1         7.8524    4.74015e+20         7.8524           0.34    9.54851e+10    9.37211e+07    9.46636e+10    7.27797e+08   -2.87623e-13    -5.7121e-05    8.07367e+19     1.1786e+11
    3.71234e+33      8.163e+10    0.000957438         731478     3.7121e+33    7.51822e+34    1.15217e+11    1.15217e+11    1.84495e-11         4.8205       0.873804    1.23149e-05      0.0365739       0.999936              1        7.86533    4.63777e+20        7.86533           0.34    9.45685e+10    9.25331e+07     9.3754e+10    7.21995e+08    -2.8582e-13   -5.70847e-05    8.01714e+19    1.15217e+11
    3.71234e+33    8.16556e+10    0.000950127         730014    3.71211e+33    7.51822e+34    1.12629e+11    1.12629e+11    1.74695e-11        4.82049       0.874079    1.22208e-05      0.0365007       0.999936              1         7.8783    4.53745e+20         7.8783           0.34    9.36594e+10    9.13584e+07    9.28518e+10    7.16231e+08   -2.84026e-13   -5.70485e-05    7.96092e+19    1.12629e+11
    3.71234e+33    8.16813e+10    0.000942861         728551    3.71211e+33    7.51822e+34    1.10095e+11    1.10095e+11    1.65403e-11        4.82047       0.874354    1.21274e-05      0.0364275       0.999937              1        7.89131    4.43916e+20        7.89131           0.34    9.27577e+10     9.0197e+07     9.1957e+10    7.10504e+08   -2.82241e-13   -5.70123e-05    7.90501e+19    1.10095e+11
    3.71234e+33    8.17069e+10     0.00093564         727088    3.71211e+33    7.51822e+34    1.07615e+11    1.07615e+11    1.56592e-11        4.82046       0.874629    1.20345e-05      0.0363544       0.999937              1        7.90437    4.34287e+20        7.90437           0.34    9.18634e+10    8.90487e+07    9.10696e+10    7.04815e+08   -2.80465e-13   -5.69762e-05     7.8494e+19    1.07615e+11
    3.71234e+33    8.17326e+10    0.000928464         725626    3.71211e+33    7.51822e+34    1.05187e+11    1.05187e+11    1.48238e-11        4.82044       0.874903    1.19422e-05      0.0362813       0.999938              1        7.91746    4.24852e+20        7.91746           0.34    9.09765e+10    8.79133e+07    9.01894e+10    6.99164e+08   -2.78698e-13   -5.69401e-05     7.7941e+19    1.05187e+11
    3.71234e+33    8.17583e+10    0.000921333         724165    3.71211e+33    7.51822e+34     1.0281e+11     1.0281e+11    1.40319e-11        4.82043       0.875178    1.18505e-05      0.0362082       0.999938              1        7.93059    4.15609e+20        7.93059           0.34    9.00968e+10    8.67908e+07    8.93165e+10     6.9355e+08    -2.7694e-13    -5.6904e-05    7.73909e+19     1.0281e+11
    3.71234e+33     8.1784e+10    0.000914246         722705    3.71212e+33    7.51822e+34    1.00484e+11    1.00484e+11    1.32812e-11        4.82041       0.875453    1.17593e-05      0.0361352       0.999939              1        7.94377    4.06554e+20        7.94377           0.34    8.92244e+10     8.5681e+07    8.84508e+10    6.87972e+08   -2.75191e-13   -5.68679e-05    7.68439e+19    1.00484e+11
    3.71234e+33    8.18096e+10    0.000907204         721245    3.71212e+33    7.51822e+34    9.82064e+10    9.82064e+10    1.25696e-11         4.8204       0.875728    1.16687e-05      0.0360623       0.999939              1        7.95698    3.97684e+20        7.95698           0.34    8.83592e+10    8.45839e+07    8.75922e+10    6.82432e+08    -2.7345e-13   -5.68319e-05    7.62998e+19    9.82064e+10
    3.71234e+33    8.18353e+10    0.000900205         719786    3.71212e+33    7.51822e+34    9.59773e+10    9.59773e+10    1.18952e-11        4.82038       0.876003    1.15787e-05      0.0359893        0.99994              1        7.97024    3.88994e+20        7.97024           0.34    8.75011e+10    8.34991e+07    8.67407e+10    6.76928e+08   -2.71718e-13   -5.67959e-05    7.57587e+19    9.59773e+10
    3.71234e+33     8.1861e+10    0.000893251         718329    3.71212e+33    7.51822e+34    9.37956e+10    9.37956e+10     1.1256e-11        4.82036       0.876277    1.14893e-05      0.0359164        0.99994              1        7.98354    3.80482e+20        7.98354           0.34    8.66501e+10    8.24268e+07    8.58962e+10     6.7146e+08   -2.69995e-13   -5.67599e-05    7.52206e+19    9.37956e+10
    3.71234e+33    8.18867e+10     0.00088634         716871    3.71212e+33    7.51822e+34    9.16603e+10    9.16603e+10    1.06503e-11        4.82035       0.876552    1.14004e-05      0.0358436       0.999941              1        7.99688    3.72145e+20        7.99688           0.34    8.58062e+10    8.13666e+07    8.50588e+10    6.66029e+08    -2.6828e-13    -5.6724e-05    7.46855e+19    9.16603e+10
    3.71234e+33    8.19123e+10    0.000879472         715415    3.71212e+33    7.51822e+34    8.95705e+10    8.95705e+10    1.00764e-11        4.82033       0.876827     1.1312e-05      0.0357708       0.999941              1        8.01026    3.63977e+20        8.01026           0.34    8.49692e+10    8.03186e+07    8.42282e+10    6.60633e+08   -2.66575e-13   -5.66881e-05    7.41533e+19    8.95705e+10
    3.71234e+33     8.1938e+10    0.000872647         713960    3.71213e+33    7.51822e+34    8.75252e+10    8.75252e+10    9.53257e-12        4.82031       0.877102    1.12243e-05       0.035698       0.999942              1        8.02369    3.55978e+20        8.02369           0.34    8.41392e+10    7.92825e+07    8.34046e+10    6.55274e+08   -2.64877e-13   -5.66522e-05     7.3624e+19    8.75252e+10
