#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
      1.338e+33    5.95435e+10    0.000483681        48130.6    1.33799e+33    2.24985e+32         293267         293267    7.61079e-36            2.5       0.989839    8.26014e-06     0.00584433       0.999996              1        66735.5    7.62102e+09        66736.1           0.34     3.1461e+09    2.96513e+07    3.11644e+09        13533.6   -1.12306e-12   -7.45037e-05    2.15495e+19         293267
      1.338e+33    5.95446e+10    0.000482548        48055.4    1.33799e+33    2.24985e+32         290084         290084    7.34328e-36            2.5       0.989856    8.24079e-06      0.0058352       0.999996              1        66991.7    7.50569e+09        66992.3           0.34    3.13382e+09    2.95356e+07    3.10427e+09        13449.2   -1.12215e-12   -7.45012e-05    2.14998e+19         290084
      1.338e+33    5.95456e+10    0.000481417        47980.3    1.33799e+33    2.24985e+32         286935         286935    7.08517e-36            2.5       0.989873    8.22148e-06     0.00582608       0.999996              1        67248.9     7.3921e+09        67249.5           0.34    3.12159e+09    2.94204e+07    3.09216e+09        13365.3   -1.12123e-12   -7.44987e-05    2.14501e+19         286935
      1.338e+33    5.95466e+10    0.000480289        47905.3    1.33799e+33    2.24985e+32         283820         283820    6.83613e-36            2.5        0.98989    8.20221e-06     0.00581697       0.999996              1        67507.1    7.28023e+09        67507.7           0.34    3.10941e+09    2.93056e+07    3.08009e+09          13282   -1.12032e-12   -7.44962e-05    2.14006e+19         283820
      1.338e+33    5.95476e+10    0.000479163        47830.5    1.33799e+33    2.24985e+32         280739         280739    6.59583e-36            2.5       0.989906    8.18299e-06     0.00580788       0.999996              1        67766.3    7.17005e+09        67766.9           0.34    3.09728e+09    2.91912e+07    3.06807e+09        13199.1   -1.11941e-12   -7.44936e-05    2.13512e+19         280739
      1.338e+33    5.95486e+10     0.00047804        47755.7    1.33799e+33    2.24985e+32         277691         277691    6.36397e-36            2.5       0.989923    8.16382e-06      0.0057988       0.999996              1        68026.4    7.06154e+09        68027.1           0.34    3.08519e+09    2.90773e+07     3.0561e+09        13116.8   -1.11849e-12   -7.44911e-05    2.13018e+19         277691
      1.338e+33    5.95496e+10     0.00047692        47681.1    1.33799e+33    2.24985e+32         274677         274677    6.14026e-36            2.5        0.98994    8.14469e-06     0.00578974       0.999996              1        68287.6    6.95466e+09        68288.3           0.34    3.07315e+09    2.89638e+07    3.04417e+09          13035   -1.11758e-12   -7.44886e-05    2.12526e+19         274677
      1.338e+33    5.95506e+10    0.000475802        47606.5    1.33799e+33    2.24985e+32         271695         271695    5.92441e-36            2.5       0.989956     8.1256e-06     0.00578069       0.999996              1        68549.8     6.8494e+09        68550.5           0.34    3.06115e+09    2.88508e+07    3.03229e+09        12953.7   -1.11667e-12   -7.44861e-05    2.12035e+19         271695
      1.338e+33    5.95516e+10    0.000474687        47532.1    1.33799e+33    2.24985e+32         268745         268745    5.71613e-36            2.5       0.989973    8.10655e-06     0.00577166       0.999996              1          68813    6.74573e+09        68813.7           0.34    3.04921e+09    2.87382e+07    3.02046e+09        12872.9   -1.11576e-12   -7.44836e-05    2.11546e+19         268745
      1.338e+33    5.95526e+10    0.000473575        47457.8    1.33799e+33    2.24985e+32         265827         265827    5.51518e-36            2.5        0.98999    8.08756e-06     0.00576263       0.999996              1        69077.2    6.64363e+09        69077.9           0.34    3.03731e+09     2.8626e+07    3.00867e+09        12792.6   -1.11485e-12   -7.44811e-05    2.11057e+19         265827
      1.338e+33    5.95536e+10    0.000472465        47383.6    1.33799e+33    2.24985e+32         262941         262941    5.32128e-36            2.5       0.990006     8.0686e-06     0.00575363       0.999996              1        69342.5    6.54307e+09        69343.2           0.34    3.02545e+09    2.85143e+07    2.99692e+09        12712.8   -1.11394e-12   -7.44786e-05    2.10569e+19         262941
      1.338e+33    5.95546e+10    0.000471357        47309.6    1.33799e+33    2.24985e+32         260086         260086     5.1342e-36            2.5       0.990023    8.04969e-06     0.00574463       0.999996              1        69608.7    6.44402e+09        69609.5           0.34    3.01364e+09     2.8403e+07    2.98523e+09        12633.5   -1.11303e-12   -7.44762e-05    2.10083e+19         260086
      1.338e+33    5.95556e+10    0.000470253        47235.6    1.33799e+33    2.24985e+32         257262         257262    4.95368e-36            2.5       0.990039    8.03082e-06     0.00573565       0.999996              1          69876    6.34648e+09        69876.8           0.34    3.00188e+09    2.82921e+07    2.97357e+09        12554.7   -1.11213e-12   -7.44737e-05    2.09597e+19         257262
      1.338e+33    5.95565e+10     0.00046915        47161.8    1.33799e+33    2.24985e+32         254468         254468    4.77951e-36            2.5       0.990056      8.012e-06     0.00572669       0.999996              1        70144.4    6.25041e+09        70145.2           0.34    2.99016e+09    2.81816e+07    2.96197e+09        12476.4   -1.11122e-12   -7.44712e-05    2.09113e+19         254468
      1.338e+33    5.95575e+10    0.000468051        47088.1    1.33799e+33    2.24985e+32         251705         251705    4.61146e-36            2.5       0.990072    7.99322e-06     0.00571773       0.999996              1        70413.7    6.15578e+09        70414.5           0.34    2.97849e+09    2.80716e+07     2.9504e+09        12398.6   -1.11031e-12   -7.44687e-05     2.0863e+19         251705
      1.338e+33    5.95585e+10    0.000466954        47014.4    1.33799e+33    2.24985e+32         248972         248972    4.44931e-36            2.5       0.990089    7.97448e-06      0.0057088       0.999996              1        70684.1    6.06259e+09          70685           0.34    2.96686e+09     2.7962e+07    2.93889e+09        12321.2   -1.10941e-12   -7.44663e-05    2.08148e+19         248972
      1.338e+33    5.95595e+10    0.000465859        46940.9    1.33799e+33    2.24985e+32         246268         246268    4.29285e-36            2.5       0.990105    7.95579e-06     0.00569987       0.999996              1        70955.6    5.97081e+09        70956.4           0.34    2.95528e+09    2.78529e+07    2.92741e+09        12244.3    -1.1085e-12   -7.44638e-05    2.07667e+19         246268
      1.338e+33    5.95605e+10    0.000464767        46867.6    1.33799e+33    2.24985e+32         243594         243594     4.1419e-36            2.5       0.990121    7.93714e-06     0.00569096       0.999996              1        71228.1    5.88041e+09          71229           0.34    2.94374e+09    2.77441e+07    2.91598e+09        12167.9    -1.1076e-12   -7.44613e-05    2.07187e+19         243594
      1.338e+33    5.95615e+10    0.000463677        46794.3    1.33799e+33    2.24985e+32         240948         240948    3.99625e-36            2.5       0.990138    7.91853e-06     0.00568206       0.999996              1        71501.7    5.79138e+09        71502.6           0.34    2.93225e+09    2.76358e+07     2.9046e+09          12092    -1.1067e-12   -7.44589e-05    2.06708e+19         240948
      1.338e+33    5.95625e+10     0.00046259        46721.1    1.33799e+33    2.24985e+32         238331         238331    3.85571e-36            2.5       0.990154    7.89997e-06     0.00567318       0.999996              1        71776.3     5.7037e+09        71777.2           0.34     2.9208e+09    2.75279e+07    2.89326e+09        12016.6    -1.1058e-12   -7.44564e-05     2.0623e+19         238331
      1.338e+33    5.95634e+10    0.000461506        46648.1    1.33799e+33    2.24985e+32         235743         235743    3.72011e-36            2.5        0.99017    7.88144e-06     0.00566431       0.999996              1          72052    5.61734e+09        72052.9           0.34    2.90939e+09    2.74205e+07    2.88196e+09        11941.6   -1.10489e-12    -7.4454e-05    2.05753e+19         235743
      1.338e+33    5.95644e+10    0.000460424        46575.1    1.33799e+33    2.24985e+32         233182         233182    3.58928e-36            2.5       0.990187    7.86297e-06     0.00565545       0.999996              1        72328.7    5.53228e+09        72329.7           0.34    2.89804e+09    2.73134e+07    2.87071e+09        11867.1   -1.10399e-12   -7.44515e-05    2.05278e+19         233182
      1.338e+33    5.95654e+10    0.000459344        46502.3    1.33799e+33    2.24985e+32         230649         230649    3.46304e-36            2.5       0.990203    7.84453e-06     0.00564661       0.999996              1        72606.6    5.44851e+09        72607.5           0.34    2.88672e+09    2.72067e+07     2.8595e+09          11793   -1.10309e-12   -7.44491e-05    2.04803e+19         230649
      1.338e+33    5.95664e+10    0.000458267        46429.6    1.33799e+33    2.24985e+32         228144         228144    3.34124e-36            2.5       0.990219    7.82614e-06     0.00563778       0.999996              1        72885.5    5.36601e+09        72886.5           0.34    2.87545e+09    2.71005e+07    2.84834e+09        11719.4    -1.1022e-12   -7.44466e-05     2.0433e+19         228144
      1.338e+33    5.95674e+10    0.000457193          46357    1.33799e+33    2.24985e+32         225665         225665    3.22372e-36            2.5       0.990235    7.80779e-06     0.00562896       0.999996              1        73165.4    5.28475e+09        73166.5           0.34    2.86422e+09    2.69947e+07    2.83721e+09        11646.3    -1.1013e-12   -7.44442e-05    2.03857e+19         225665
      1.338e+33    5.95683e+10    0.000456121        46284.5    1.33799e+33    2.24985e+32         223214         223214    3.11033e-36            2.5       0.990252    7.78948e-06     0.00562016       0.999996              1        73446.5    5.20472e+09        73447.6           0.34    2.85303e+09    2.68893e+07    2.82613e+09        11573.6    -1.1004e-12   -7.44418e-05    2.03386e+19         223214
      1.338e+33    5.95693e+10    0.000455051        46212.1    1.33799e+33    2.24985e+32         220789         220789    3.00093e-36            2.5       0.990268    7.77121e-06     0.00561137       0.999996              1        73728.7     5.1259e+09        73729.7           0.34    2.84189e+09    2.67843e+07     2.8151e+09        11501.4    -1.0995e-12   -7.44393e-05    2.02915e+19         220789
      1.338e+33    5.95703e+10    0.000453984        46139.8    1.33799e+33    2.24985e+32         218390         218390    2.89537e-36            2.5       0.990284    7.75299e-06     0.00560259       0.999996              1        74011.9    5.04827e+09          74013           0.34    2.83079e+09    2.66797e+07     2.8041e+09        11429.6   -1.09861e-12   -7.44369e-05    2.02446e+19         218390
      1.338e+33    5.95712e+10    0.000452919        46067.6    1.33799e+33    2.24985e+32         216018         216018    2.79351e-36            2.5         0.9903    7.73481e-06     0.00559383       0.999996              1        74296.3    4.97181e+09        74297.4           0.34    2.81974e+09    2.65755e+07    2.79315e+09        11358.3   -1.09771e-12   -7.44345e-05    2.01978e+19         216018
